,Fecha,Hora,Lectura Real,Lectura_prevista,Lectura_programada,Eolica,Nuclear,Fuel/Gas,Carbon,Ciclo Combinado,Hidraulica,Intercambios,Enlace Balear,Solar Fotovoltaica,Solar Termica,Termica Renovable,Cogeneracion y Residuos,Emisiones Carbon,Emisiones Ciclo Combinado,Emisiones Cogeneracion y Residuos
0,2021-11-07,00:00,24.214,24.306,23.319,11.891,5.933,,643,3.517,1.512,-3.190,-30,17,47,616,3.004,611,1.301,841
1,2021-11-07,00:10,24.224,24.041,23.319,11.805,5.931,,629,3.575,1.415,-2.875,-30,17,47,610,2.926,598,1.323,819
2,2021-11-07,00:20,24.153,23.778,23.319,11.842,5.938,,631,3.483,1.427,-2.928,-30,17,47,610,2.921,599,1.289,818
3,2021-11-07,00:30,23.541,23.518,23.319,11.863,5.931,,629,3.356,1.333,-3.330,-30,17,47,610,2.915,598,1.242,816
4,2021-11-07,00:40,23.544,23.260,23.319,11.828,5.933,,596,3.420,1.290,-3.282,-30,17,47,610,2.909,566,1.265,815
5,2021-11-07,00:50,23.082,23.005,23.319,11.773,5.939,,573,3.351,974,-3.287,-30,17,47,610,2.905,544,1.240,813
6,2021-11-07,01:00,22.787,22.752,22.073,11.795,5.941,,560,3.126,202,-2.597,-30,17,47,610,2.879,532,1.157,806
7,2021-11-07,01:10,22.622,22.511,22.073,11.805,5.935,,542,2.560,-522,-1.383,-30,17,47,602,2.827,515,947,792
8,2021-11-07,01:20,22.466,22.288,22.073,11.860,5.932,,530,2.770,-1.084,-1.226,-30,17,48,602,2.810,504,1.025,787
9,2021-11-07,01:30,22.349,22.083,22.073,11.843,5.939,,520,3.087,-1.572,-1.126,-30,17,47,602,2.822,494,1.142,790
10,2021-11-07,01:40,22.138,21.897,22.073,11.888,5.939,,497,3.084,-1.489,-1.465,-30,17,48,602,2.825,472,1.141,791
11,2021-11-07,01:50,21.987,21.729,22.073,11.872,5.936,,463,2.883,-1.627,-1.225,-30,16,48,602,2.807,440,1.067,786
12,2021-11-07,02:00,21.730,21.580,20.878,11.960,5.936,,352,2.879,-1.657,-1.425,-30,17,48,602,2.786,334,1.065,780
13,2021-11-07,02:10,21.132,21.444,20.878,12.021,5.935,,338,2.968,-1.859,-1.942,-30,17,48,605,2.777,321,1.098,778
14,2021-11-07,02:20,21.411,21.315,20.878,12.106,5.935,,341,2.790,-2.218,-1.214,-30,17,48,605,2.773,324,1.032,776
15,2021-11-07,02:30,21.433,21.194,20.878,12.125,5.947,,341,2.747,-2.025,-1.379,-30,17,48,605,2.769,324,1.016,775
16,2021-11-07,02:40,21.112,21.081,20.878,12.006,5.935,,321,2.563,-2.044,-1.286,-30,17,48,605,2.760,305,948,773
17,2021-11-07,02:50,21.146,20.975,20.878,11.953,5.939,,329,2.556,-2.125,-1.178,-30,17,48,605,2.773,313,946,776
18,2021-11-07,03:00,20.805,20.876,20.428,12.027,5.945,,309,2.546,-2.096,-1.583,-30,17,45,596,2.765,294,942,774
19,2021-11-07,03:10,20.600,20.783,20.428,12.177,5.939,,297,2.509,-2.233,-1.712,-30,17,47,591,2.735,282,928,766
20,2021-11-07,03:20,20.647,20.691,20.428,12.186,5.934,,304,2.542,-2.318,-1.617,-30,17,48,591,2.725,289,941,763
21,2021-11-07,03:30,20.738,20.603,20.428,12.138,5.941,,299,2.552,-2.333,-1.500,-30,16,48,591,2.726,284,944,763
22,2021-11-07,03:40,20.492,20.517,20.428,12.228,5.936,,300,2.582,-2.476,-1.701,-30,16,47,591,2.726,285,955,763
23,2021-11-07,03:50,20.679,20.433,20.428,12.284,5.936,,299,2.492,-2.502,-1.489,-30,17,47,591,2.720,284,922,762
24,2021-11-07,04:00,20.565,20.352,20.075,12.266,5.943,,301,2.396,-2.504,-1.474,-30,17,41,576,2.733,286,887,765
25,2021-11-07,04:10,20.497,20.281,20.075,12.002,5.937,,318,2.744,-2.511,-1.593,-30,17,34,591,2.746,302,1.015,769
26,2021-11-07,04:20,20.564,20.229,20.075,11.958,5.934,,313,2.915,-2.450,-1.692,-30,17,20,591,2.748,297,1.079,769
27,2021-11-07,04:30,20.321,20.196,20.075,11.866,5.937,,313,2.832,-2.449,-1.764,-30,17,20,591,2.732,297,1.048,765
28,2021-11-07,04:40,20.467,20.181,20.075,11.853,5.946,,314,2.816,-2.452,-1.597,-30,17,20,591,2.727,298,1.042,764
29,2021-11-07,04:50,20.396,20.184,20.075,11.821,5.943,,306,2.805,-2.462,-1.629,-30,17,19,591,2.729,291,1.038,764
30,2021-11-07,05:00,20.536,20.207,20.037,11.719,5.940,,315,2.912,-2.502,-1.409,-30,17,18,575,2.739,299,1.077,767
31,2021-11-07,05:10,20.650,20.241,20.037,11.740,5.936,,309,2.936,-2.373,-1.484,-30,17,19,593,2.749,294,1.086,770
32,2021-11-07,05:20,20.355,20.280,20.037,11.669,5.944,,307,2.933,-2.350,-1.651,-30,17,19,593,2.733,292,1.085,765
33,2021-11-07,05:30,20.213,20.325,20.037,11.511,5.935,,303,2.870,-2.347,-1.604,-30,17,19,593,2.749,288,1.062,770
34,2021-11-07,05:40,20.532,20.374,20.037,11.311,5.941,,308,3.206,-2.330,-1.490,-30,16,19,593,2.755,293,1.186,771
35,2021-11-07,05:50,20.299,20.429,20.037,11.427,5.940,,308,3.197,-2.339,-1.821,-30,16,19,593,2.757,293,1.183,772
36,2021-11-07,06:00,20.486,20.489,20.777,11.290,5.947,,304,3.050,-2.268,-1.400,-30,16,19,577,2.758,289,1.129,772
37,2021-11-07,06:10,20.964,20.561,20.777,11.283,5.934,,301,3.311,-2.313,-1.128,-30,16,20,593,2.755,286,1.225,771
38,2021-11-07,06:20,20.889,20.652,20.777,11.332,5.936,,303,3.211,-2.308,-1.160,-30,16,20,593,2.744,288,1.188,768
39,2021-11-07,06:30,21.161,20.761,20.777,11.285,5.943,,313,3.550,-2.270,-1.237,-30,16,20,593,2.753,297,1.314,771
40,2021-11-07,06:40,21.195,20.888,20.777,11.290,5.939,,308,3.688,-2.292,-1.314,-30,16,20,593,2.755,293,1.365,771
41,2021-11-07,06:50,21.170,21.034,20.777,11.374,5.938,,303,3.633,-2.292,-1.361,-30,16,20,593,2.749,288,1.344,770
42,2021-11-07,07:00,21.163,21.199,21.131,11.461,5.936,,299,3.568,-2.278,-1.393,-30,16,20,577,2.742,284,1.320,768
43,2021-11-07,07:10,21.131,21.356,21.131,11.418,5.937,,301,3.128,-2.368,-891,-30,43,20,595,2.738,286,1.157,767
44,2021-11-07,07:20,21.497,21.479,21.131,11.268,5.953,,314,3.216,-2.232,-627,-30,43,20,595,2.735,298,1.190,766
45,2021-11-07,07:30,21.205,21.567,21.131,11.392,5.952,,306,3.137,-2.165,-1.021,-30,43,19,595,2.732,291,1.161,765
46,2021-11-07,07:40,21.628,21.622,21.131,11.575,5.941,,300,3.067,-2.268,-586,-30,45,19,595,2.730,285,1.135,764
47,2021-11-07,07:50,21.176,21.643,21.131,11.833,5.941,,300,2.987,-2.296,-1.221,-30,71,19,595,2.737,285,1.105,766
48,2021-11-07,08:00,21.109,21.630,21.862,12.006,5.939,,299,2.917,-2.249,-1.516,-30,175,19,580,2.757,284,1.079,772
49,2021-11-07,08:10,21.410,21.632,21.862,12.024,5.936,,295,3.218,-2.316,-1.781,-30,415,20,598,2.773,280,1.191,776
50,2021-11-07,08:20,21.489,21.701,21.862,11.895,5.942,,295,3.196,-2.327,-1.953,-30,822,20,598,2.776,280,1.183,777
51,2021-11-07,08:30,21.940,21.835,21.862,11.873,5.942,,295,3.107,-2.327,-1.959,-30,1.390,20,598,2.793,280,1.150,782
52,2021-11-07,08:40,22.259,22.034,21.862,11.781,5.939,,294,3.000,-2.291,-2.097,-30,2.016,17,598,2.796,279,1.110,783
53,2021-11-07,08:50,22.406,22.300,21.862,11.759,5.941,,295,2.680,-2.317,-2.296,-30,2.727,19,598,2.769,280,992,775
54,2021-11-07,09:00,22.894,22.632,24.377,11.650,5.937,,303,2.752,-2.174,-2.612,-30,3.433,22,582,2.790,288,1.018,781
55,2021-11-07,09:10,23.238,22.991,24.377,11.530,5.940,,305,3.530,-862,-5.041,-30,4.155,25,600,2.800,290,1.306,784
56,2021-11-07,09:20,23.586,23.341,24.377,11.331,5.937,,339,3.494,-609,-5.424,-30,4.868,29,600,2.780,322,1.293,778
57,2021-11-07,09:30,23.740,23.681,24.377,11.290,5.937,,357,3.266,-617,-5.573,-30,5.471,29,600,2.782,339,1.208,779
58,2021-11-07,09:40,24.278,24.011,24.377,11.079,5.938,,357,3.204,-622,-5.319,-30,5.983,48,600,2.782,339,1.185,779
59,2021-11-07,09:50,24.493,24.331,24.377,10.939,5.939,,356,3.091,-631,-5.163,-30,6.216,125,600,2.777,338,1.144,778
60,2021-11-07,10:00,24.810,24.643,25.264,10.807,5.940,,356,3.196,-605,-5.400,-30,6.649,267,584,2.785,338,1.183,780
61,2021-11-07,10:10,24.947,24.927,25.264,10.758,5.935,,357,3.104,-107,-5.995,-30,6.806,476,598,2.781,339,1.148,779
62,2021-11-07,10:20,25.448,25.166,25.264,10.807,5.937,,356,2.944,-142,-5.787,-30,7.041,671,598,2.797,338,1.089,783
63,2021-11-07,10:30,25.327,25.361,25.264,10.765,5.937,,356,2.902,-161,-6.151,-30,7.248,821,598,2.785,338,1.074,780
64,2021-11-07,10:40,25.501,25.512,25.264,10.741,5.936,,360,2.746,-77,-6.055,-30,7.252,949,598,2.785,342,1.016,780
65,2021-11-07,10:50,25.547,25.618,25.264,10.860,5.935,,356,2.673,-96,-6.139,-30,7.281,1.065,598,2.779,338,989,778
66,2021-11-07,11:00,25.420,25.680,25.675,10.981,5.940,,356,2.607,-155,-6.430,-30,7.415,1.155,583,2.782,338,965,779
67,2021-11-07,11:10,25.835,25.715,25.675,10.905,5.938,,382,2.360,344,-6.365,-30,7.443,1.204,596,2.777,363,873,778
68,2021-11-07,11:20,25.994,25.742,25.675,11.052,5.944,,410,2.455,293,-6.484,-30,7.452,1.248,596,2.759,390,908,773
69,2021-11-07,11:30,25.665,25.760,25.675,11.178,5.945,,397,2.301,296,-6.930,-30,7.574,1.279,596,2.751,377,851,770
70,2021-11-07,11:40,26.000,25.769,25.675,11.279,5.934,,388,2.176,281,-6.693,-30,7.703,1.312,596,2.747,369,805,769
71,2021-11-07,11:50,25.800,25.769,25.675,11.287,5.940,,385,1.933,203,-6.701,-30,7.781,1.347,596,2.745,366,715,769
72,2021-11-07,12:00,25.981,25.761,25.826,11.212,5.941,,385,1.962,201,-6.492,-30,7.846,1.343,581,2.737,366,726,766
73,2021-11-07,12:10,25.975,25.761,25.826,11.322,5.932,,415,1.949,190,-6.546,-30,7.791,1.334,600,2.732,394,721,765
74,2021-11-07,12:20,26.007,25.785,25.826,11.293,5.940,,433,1.954,51,-6.424,-30,7.869,1.302,600,2.734,411,723,766
75,2021-11-07,12:30,25.992,25.834,25.826,11.244,5.940,,437,1.980,69,-6.407,-30,7.884,1.258,600,2.720,415,733,762
76,2021-11-07,12:40,25.850,25.907,25.826,11.272,5.938,,437,2.186,215,-6.901,-30,7.898,1.218,600,2.722,415,809,762
77,2021-11-07,12:50,25.968,26.004,25.826,11.203,5.936,,436,2.168,468,-6.810,-30,7.787,1.194,600,2.715,414,802,760
78,2021-11-07,13:00,26.001,26.127,25.984,11.124,5.934,,434,2.105,450,-6.360,-30,7.606,1.173,584,2.715,412,779,760
79,2021-11-07,13:10,26.127,26.250,25.984,11.205,5.937,,440,2.151,156,-6.190,-30,7.667,1.144,598,2.698,418,796,755
80,2021-11-07,13:20,26.383,26.351,25.984,11.301,5.940,,442,2.181,34,-5.979,-29,7.776,1.117,598,2.705,420,807,757
81,2021-11-07,13:30,26.422,26.430,25.984,11.304,5.939,,436,2.114,-99,-5.832,-30,7.905,1.086,598,2.689,414,782,753
82,2021-11-07,13:40,26.418,26.486,25.984,11.450,5.937,,461,2.186,-201,-5.864,-30,7.804,1.075,598,2.704,438,809,757
83,2021-11-07,13:50,26.485,26.521,25.984,11.360,5.937,,458,2.258,-128,-5.831,-30,7.791,1.096,598,2.713,435,835,760
84,2021-11-07,14:00,26.594,26.533,25.898,11.303,5.935,,459,2.302,-134,-5.685,-30,7.745,1.132,582,2.697,436,852,755
85,2021-11-07,14:10,26.589,26.511,25.898,11.344,5.938,,456,2.273,-413,-5.496,-30,7.720,1.194,598,2.700,433,841,756
86,2021-11-07,14:20,26.294,26.441,25.898,11.533,5.936,,451,2.189,-523,-6.019,-30,7.903,1.253,598,2.692,428,810,754
87,2021-11-07,14:30,26.167,26.324,25.898,11.565,5.929,,441,1.860,-667,-5.695,-30,7.868,1.294,598,2.686,419,688,752
88,2021-11-07,14:40,26.115,26.159,25.898,11.644,5.938,,415,1.513,-825,-5.310,-30,7.807,1.323,598,2.675,394,560,749
89,2021-11-07,14:50,25.962,25.947,25.898,11.734,5.938,,436,1.530,-1.001,-5.504,-30,7.922,1.337,598,2.680,414,566,750
90,2021-11-07,15:00,25.665,25.688,25.046,11.712,5.940,,431,1.541,-991,-5.572,30,7.626,1.377,583,2.685,409,570,752
91,2021-11-07,15:10,25.522,25.424,25.046,11.615,5.933,,438,1.891,-843,-6.200,-30,7.707,1.404,597,2.689,416,700,753
92,2021-11-07,15:20,25.126,25.198,25.046,11.621,5.932,,432,1.857,-922,-6.341,-30,7.557,1.412,597,2.690,410,687,753
93,2021-11-07,15:30,25.081,25.011,25.046,11.575,5.930,,424,1.708,-813,-6.178,-30,7.422,1.431,597,2.687,403,632,752
94,2021-11-07,15:40,25.093,24.862,25.046,11.659,5.928,,426,1.773,-775,-6.212,-29,7.251,1.464,597,2.692,405,656,754
95,2021-11-07,15:50,24.928,24.752,25.046,11.697,5.932,,434,1.743,-793,-6.094,-30,6.940,1.493,597,2.689,412,645,753
96,2021-11-07,16:00,24.863,24.679,24.290,11.815,5.934,,429,1.744,-438,-6.391,-30,6.681,1.519,582,2.690,408,645,753
97,2021-11-07,16:10,24.729,24.624,24.290,11.738,5.931,,441,1.588,-207,-6.180,-30,6.266,1.552,595,2.684,419,588,752
98,2021-11-07,16:20,24.466,24.565,24.290,11.726,5.926,,446,1.806,-317,-6.139,-30,5.879,1.567,595,2.699,424,668,756
99,2021-11-07,16:30,24.205,24.503,24.290,11.815,5.927,,425,2.047,-208,-6.229,-30,5.266,1.562,595,2.722,404,757,762
100,2021-11-07,16:40,24.301,24.437,24.290,11.737,5.931,,422,2.630,49,-6.195,-30,4.586,1.540,595,2.728,401,973,764
101,2021-11-07,16:50,24.413,24.367,24.290,11.838,5.934,,418,2.910,702,-6.123,-30,3.663,1.476,595,2.743,397,1.077,768
102,2021-11-07,17:00,24.334,24.294,24.529,11.826,5.936,,393,2.896,1.100,-5.802,-30,3.042,1.363,580,2.752,373,1.072,771
103,2021-11-07,17:10,24.208,24.254,24.529,12.135,5.938,,412,2.929,802,-5.425,-30,2.498,1.223,601,2.801,391,1.084,784
104,2021-11-07,17:20,24.138,24.287,24.529,12.116,5.933,,453,3.126,1.212,-5.283,-30,1.825,1.071,601,2.817,430,1.157,789
105,2021-11-07,17:30,24.165,24.391,24.529,12.308,5.934,,434,3.397,1.515,-5.464,-30,1.248,948,601,2.852,412,1.257,799
106,2021-11-07,17:40,24.507,24.568,24.529,12.286,5.937,,429,3.732,2.136,-5.307,-30,755,853,601,2.850,408,1.381,798
107,2021-11-07,17:50,24.789,24.816,24.529,12.468,5.934,,442,3.904,2.447,-5.238,-30,397,750,601,2.862,420,1.444,801
108,2021-11-07,18:00,25.272,25.137,26.682,12.603,5.938,,475,3.764,2.526,-4.567,-30,171,630,599,2.890,451,1.393,809
109,2021-11-07,18:10,25.929,25.494,26.682,12.780,5.938,,462,2.994,2.480,-3.086,-30,55,513,623,2.890,439,1.108,809
110,2021-11-07,18:20,26.313,25.855,26.682,12.924,5.935,,496,3.257,2.467,-2.995,-30,25,412,623,2.895,471,1.205,811
111,2021-11-07,18:30,26.933,26.219,26.682,13.093,5.936,,520,3.372,2.629,-2.790,-30,22,358,623,2.911,494,1.248,815
112,2021-11-07,18:40,27.212,26.585,26.682,13.231,5.935,,522,3.533,2.945,-3.094,-30,22,326,623,2.918,496,1.307,817
113,2021-11-07,18:50,27.404,26.955,26.682,13.384,5.931,,519,3.734,3.005,-3.266,-30,22,282,623,2.934,493,1.382,822
114,2021-11-07,19:00,27.603,27.328,28.158,13.444,5.927,,519,3.910,2.991,-3.268,-30,22,265,623,2.934,493,1.447,822
115,2021-11-07,19:10,27.929,27.685,28.158,13.443,5.929,,522,3.786,3.203,-3.032,-30,19,256,622,2.932,496,1.401,821
116,2021-11-07,19:20,28.084,28.007,28.158,13.455,5.930,,520,3.703,3.098,-2.672,-30,19,227,622,2.944,494,1.370,824
117,2021-11-07,19:30,28.242,28.294,28.158,13.389,5.934,,520,3.770,3.178,-2.615,-30,19,199,622,2.955,494,1.395,827
118,2021-11-07,19:40,28.348,28.546,28.158,13.335,5.932,,520,3.691,3.216,-2.348,-30,17,181,622,2.954,494,1.366,827
119,2021-11-07,19:50,28.650,28.763,28.158,13.326,5.931,,520,3.587,3.440,-2.149,-30,17,174,622,2.961,494,1.327,829
120,2021-11-07,20:00,28.747,28.945,29.123,13.312,5.935,,522,3.577,3.643,-2.236,-30,17,173,622,2.964,496,1.323,830
121,2021-11-07,20:10,29.207,29.094,29.123,13.351,5.938,,519,3.868,3.294,-1.820,-30,17,172,621,2.962,493,1.431,829
122,2021-11-07,20:20,29.251,29.210,29.123,13.368,5.932,,520,3.820,3.154,-1.591,-30,17,163,621,2.962,494,1.413,829
123,2021-11-07,20:30,28.951,29.295,29.123,13.387,5.928,,522,3.813,2.992,-1.702,-30,17,126,621,2.966,496,1.411,830
124,2021-11-07,20:40,29.522,29.348,29.123,13.422,5.925,,518,3.935,3.015,-1.204,-30,17,113,621,2.946,492,1.456,825
125,2021-11-07,20:50,29.186,29.369,29.123,13.501,5.932,,520,3.900,2.970,-1.581,-30,17,59,621,2.950,494,1.443,826
126,2021-11-07,21:00,29.180,29.357,28.945,13.486,5.934,,520,3.990,3.026,-1.688,-30,17,27,621,2.966,494,1.476,830
127,2021-11-07,21:10,29.329,29.313,28.945,13.553,5.931,,520,4.189,2.639,-1.418,-30,14,20,621,2.956,494,1.550,828
128,2021-11-07,21:20,29.159,29.225,28.945,13.511,5.935,,520,4.057,2.577,-1.317,-30,14,20,621,2.971,494,1.501,832
129,2021-11-07,21:30,29.220,29.093,28.945,13.317,5.930,,520,4.031,2.619,-1.111,-30,14,20,621,2.967,494,1.491,831
130,2021-11-07,21:40,29.044,28.918,28.945,13.103,5.930,,520,4.038,2.632,-1.101,-30,14,20,621,2.961,494,1.494,829
131,2021-11-07,21:50,28.651,28.699,28.945,13.076,5.936,,520,3.985,2.427,-1.207,-30,14,20,621,2.971,494,1.474,832
132,2021-11-07,22:00,28.278,28.437,27.471,13.021,5.934,,520,3.856,2.484,-1.462,-30,15,19,621,2.968,494,1.427,831
133,2021-11-07,22:10,28.239,28.147,27.471,12.945,5.937,,520,4.108,2.351,-1.499,-30,15,19,616,2.970,494,1.520,832
134,2021-11-07,22:20,27.933,27.846,27.471,12.869,5.931,,520,4.183,2.377,-1.804,-30,15,20,616,2.959,494,1.548,829
135,2021-11-07,22:30,27.192,27.533,27.471,12.788,5.934,,520,4.042,2.228,-2.177,-30,15,20,616,2.954,494,1.496,827
136,2021-11-07,22:40,27.181,27.209,27.471,12.709,5.939,,520,4.111,2.269,-2.225,-30,15,20,616,2.951,494,1.521,826
137,2021-11-07,22:50,26.882,26.873,27.471,12.553,5.931,,520,4.043,2.186,-2.208,-30,15,20,616,2.925,494,1.496,819
138,2021-11-07,23:00,26.288,26.525,25.579,12.526,5.926,,520,3.867,2.152,-2.561,-30,15,20,616,2.932,494,1.431,821
139,2021-11-07,23:10,26.199,26.170,25.579,12.457,5.926,,526,4.223,2.380,-3.139,-30,14,20,602,2.932,500,1.563,821
140,2021-11-07,23:20,25.400,25.809,25.579,12.255,5.931,,520,4.123,2.081,-3.349,-30,15,19,602,2.931,494,1.526,821
141,2021-11-07,23:30,25.173,25.442,25.579,12.019,5.927,,518,3.922,2.038,-3.077,-30,15,20,602,2.928,492,1.451,820
142,2021-11-07,23:40,24.792,25.070,25.579,11.824,5.926,,519,3.919,1.951,-3.173,-30,15,19,602,2.937,493,1.450,822
143,2021-11-07,23:50,24.628,24.693,25.579,11.723,5.926,,519,3.775,1.859,-3.001,-30,15,20,602,2.944,493,1.397,824
144,2021-11-06,00:00,25.604,25.679,25.252,10.278,5.948,,800,5.169,1.476,-2.255,-30,18,19,628,3.238,760,1.913,907
145,2021-11-06,00:10,25.970,25.646,25.252,10.260,5.950,,782,4.901,1.941,-1.944,-30,18,18,634,3.223,743,1.813,902
146,2021-11-06,00:20,25.521,25.560,25.252,10.171,5.946,,760,4.528,1.881,-1.844,-30,18,18,634,3.211,722,1.675,899
147,2021-11-06,00:30,25.253,25.420,25.252,10.106,5.944,,757,4.460,1.946,-2.042,-30,18,18,634,3.218,719,1.650,901
148,2021-11-06,00:40,25.321,25.228,25.252,9.979,5.941,,758,4.471,1.986,-1.896,-30,18,19,634,3.214,720,1.654,900
149,2021-11-06,00:50,25.003,24.983,25.252,9.921,5.946,,758,4.170,1.856,-1.730,-30,18,19,634,3.214,720,1.543,900
150,2021-11-06,01:00,24.384,24.683,23.865,9.776,5.945,,743,3.947,1.773,-1.881,-30,18,20,634,3.198,706,1.460,895
151,2021-11-06,01:10,24.375,24.371,23.865,9.711,5.945,,738,3.993,1.589,-1.641,-30,18,20,630,3.179,701,1.477,890
152,2021-11-06,01:20,24.036,24.086,23.865,9.668,5.948,,742,3.753,1.361,-1.502,-30,17,20,630,3.185,705,1.389,892
153,2021-11-06,01:30,23.930,23.826,23.865,9.567,5.947,,747,3.751,1.357,-1.505,-30,18,19,630,3.197,710,1.388,895
154,2021-11-06,01:40,23.832,23.592,23.865,9.552,5.947,,748,3.698,1.348,-1.526,-30,17,20,630,3.187,711,1.368,892
155,2021-11-06,01:50,23.301,23.384,23.865,9.605,5.949,,748,3.455,1.290,-1.812,-30,18,20,630,3.167,711,1.278,887
156,2021-11-06,02:00,23.268,23.202,22.759,9.628,5.953,,749,3.263,1.258,-1.651,-30,18,20,630,3.179,712,1.207,890
157,2021-11-06,02:10,23.275,23.041,22.759,9.636,5.943,,748,3.511,1.430,-2.053,-30,18,20,627,3.177,711,1.299,890
158,2021-11-06,02:20,22.790,22.893,22.759,9.574,5.943,,748,3.418,1.237,-2.242,-30,17,20,627,3.178,711,1.265,890
159,2021-11-06,02:30,22.856,22.760,22.759,9.537,5.952,,739,3.358,1.132,-1.923,-30,17,20,627,3.168,702,1.242,887
160,2021-11-06,02:40,22.545,22.640,22.759,9.520,5.946,,738,3.306,1.085,-2.099,-30,17,19,627,3.174,701,1.223,889
161,2021-11-06,02:50,22.626,22.535,22.759,9.632,5.947,,737,3.228,1.044,-2.023,-30,17,20,627,3.178,700,1.194,890
162,2021-11-06,03:00,22.371,22.443,22.029,9.832,5.950,,732,3.013,952,-2.168,-30,17,19,627,3.153,695,1.115,883
163,2021-11-06,03:10,22.401,22.362,22.029,9.882,5.945,,691,3.071,741,-1.901,-30,17,20,620,3.129,656,1.136,876
164,2021-11-06,03:20,22.363,22.288,22.029,9.955,5.942,,677,3.073,363,-1.618,-30,17,20,620,3.127,643,1.137,876
165,2021-11-06,03:30,22.020,22.221,22.029,9.904,5.944,,660,2.943,361,-1.771,-30,17,20,620,3.124,627,1.089,875
166,2021-11-06,03:40,22.061,22.161,22.029,9.922,5.947,,654,2.939,376,-1.750,-30,17,20,620,3.129,621,1.087,876
167,2021-11-06,03:50,22.002,22.108,22.029,9.955,5.948,,654,2.821,338,-1.738,-30,17,20,620,3.117,621,1.044,873
168,2021-11-06,04:00,22.137,22.062,21.799,9.967,5.956,,649,2.828,75,-1.310,-30,17,20,620,3.094,617,1.046,866
169,2021-11-06,04:10,22.131,22.018,21.799,9.996,5.946,,683,3.203,499,-2.152,-30,17,20,617,3.074,649,1.185,861
170,2021-11-06,04:20,21.821,21.972,21.799,10.093,5.946,,693,2.896,403,-2.166,-30,17,20,617,3.079,658,1.072,862
171,2021-11-06,04:30,21.859,21.924,21.799,10.153,5.948,,693,2.858,440,-2.188,-30,17,20,617,3.073,658,1.057,860
172,2021-11-06,04:40,21.637,21.873,21.799,10.166,5.948,,683,2.760,408,-2.285,-30,17,20,617,3.079,649,1.021,862
173,2021-11-06,04:50,21.730,21.821,21.799,10.156,5.946,,699,2.821,453,-2.316,-30,17,19,617,3.063,664,1.044,858
174,2021-11-06,05:00,21.930,21.765,21.821,10.153,5.945,,657,2.961,433,-2.175,-30,17,20,617,3.068,624,1.096,859
175,2021-11-06,05:10,21.712,21.725,21.821,10.278,5.946,,613,2.759,506,-2.287,-30,17,19,615,3.071,582,1.021,860
176,2021-11-06,05:20,21.896,21.716,21.821,10.275,5.937,,596,2.712,509,-2.030,-30,17,20,615,3.070,566,1.003,860
177,2021-11-06,05:30,21.776,21.738,21.821,10.297,5.946,,620,2.792,523,-2.300,-29,17,20,615,3.074,589,1.033,861
178,2021-11-06,05:40,21.711,21.792,21.821,10.452,5.951,,590,2.634,411,-2.223,-30,17,20,615,3.062,561,975,857
179,2021-11-06,05:50,21.705,21.878,21.821,10.627,5.943,,591,2.542,345,-2.167,-30,17,19,615,3.054,561,941,855
180,2021-11-06,06:00,21.768,21.995,22.440,10.704,5.947,,609,2.480,373,-2.258,-30,17,20,615,3.054,579,918,855
181,2021-11-06,06:10,22.138,22.135,22.440,10.912,5.950,,610,2.800,465,-2.501,-30,16,19,613,3.049,580,1.036,854
182,2021-11-06,06:20,22.491,22.288,22.440,11.116,5.941,,610,2.942,517,-2.535,-30,16,20,613,3.043,580,1.089,852
183,2021-11-06,06:30,22.426,22.456,22.440,11.154,5.950,,611,2.932,542,-2.667,-30,16,19,613,3.047,580,1.085,853
184,2021-11-06,06:40,22.774,22.637,22.440,11.255,5.941,,611,2.984,547,-2.466,-30,16,19,613,3.051,580,1.104,854
185,2021-11-06,06:50,22.601,22.832,22.440,11.270,5.943,,628,2.927,705,-2.776,-30,16,20,613,3.040,597,1.083,851
186,2021-11-06,07:00,22.861,23.041,23.514,11.341,5.948,,641,2.754,578,-2.301,-30,15,19,613,3.051,609,1.019,854
187,2021-11-06,07:10,23.315,23.247,23.514,11.364,5.947,,644,3.038,798,-2.398,-30,16,20,625,3.049,612,1.124,854
188,2021-11-06,07:20,23.565,23.433,23.514,11.450,5.944,,674,3.252,834,-2.511,-30,16,19,625,3.049,640,1.203,854
189,2021-11-06,07:30,23.410,23.600,23.514,11.614,5.942,,661,3.190,759,-2.679,-30,16,19,625,3.058,628,1.180,856
190,2021-11-06,07:40,23.262,23.747,23.514,11.659,5.937,,657,3.160,711,-2.784,-30,16,20,625,3.061,624,1.169,857
191,2021-11-06,07:50,23.625,23.875,23.514,11.655,5.943,,665,3.156,764,-2.492,-30,27,19,625,3.057,632,1.168,856
192,2021-11-06,08:00,23.673,23.983,24.738,11.637,5.949,,684,3.218,704,-2.522,-30,98,18,625,3.063,650,1.191,858
193,2021-11-06,08:10,24.127,24.115,24.738,11.701,5.949,,669,2.848,705,-1.967,-29,307,21,628,3.068,636,1.054,859
194,2021-11-06,08:20,24.505,24.312,24.738,11.713,5.944,,699,2.959,736,-2.163,-30,703,21,628,3.064,664,1.095,858
195,2021-11-06,08:30,24.782,24.576,24.738,11.779,5.940,,666,2.874,630,-2.258,-30,1.234,23,628,3.051,633,1.063,854
196,2021-11-06,08:40,25.392,24.906,24.738,11.754,5.941,,656,2.891,669,-2.281,-30,1.846,23,628,3.048,623,1.070,853
